lat(deg),lon(deg),h(m)
2.230442617263397764e+01,1.141802707304623112e+02,8.868240704881520742e+01
2.230442238460085491e+01,1.141802727237195398e+02,8.862669208729003856e+01
2.230442493981285779e+01,1.141802723286394468e+02,8.819747241779820968e+01
2.230442749216056342e+01,1.141802708363092478e+02,8.739593647133682452e+01
2.230442858729972855e+01,1.141802663752785492e+02,8.724394110118780077e+01
2.230450362815440712e+01,1.141803411265533867e+02,6.349640456912424469e+01
2.230450312026768955e+01,1.141803431235213679e+02,6.311421514413119382e+01
2.230450153403490177e+01,1.141803421062352157e+02,6.356825723019314012e+01
2.230450058258067969e+01,1.141803462821380606e+02,6.275143815049606388e+01
2.230450169939956595e+01,1.141803482538319798e+02,6.251387922019385712e+01
2.230449988091939062e+01,1.141803536662626328e+02,6.162766394848653562e+01
2.230442219029036366e+01,1.141802960600682439e+02,8.174317970488780816e+01
2.230442438980036357e+01,1.141802939310263127e+02,8.200295109569240992e+01
2.230449898193695546e+01,1.141803498091672679e+02,6.253788848889129071e+01
2.230450313965890885e+01,1.141803250409373618e+02,6.791862623172590929e+01
2.230450553760110566e+01,1.141803231323172980e+02,6.730864365227488122e+01
2.230450827737024611e+01,1.141803233602751817e+02,6.607011778190668849e+01
2.230450834729795062e+01,1.141803249155876188e+02,6.555162402410896050e+01
2.230451075642989522e+01,1.141803233360635375e+02,6.482545369039556249e+01
2.230443463925702474e+01,1.141802727062163001e+02,8.339665736200620927e+01
2.230443397794985572e+01,1.141802699699298813e+02,8.390498743594008602e+01
2.230443045599531970e+01,1.141802740519264177e+02,8.283964726070595930e+01
2.230442618990446846e+01,1.141802745708839097e+02,8.260166636917473681e+01
2.230442287717456651e+01,1.141802777355677136e+02,8.210195163577513711e+01
2.230442173941903405e+01,1.141802796148775485e+02,8.092164053621853270e+01
2.230442386000383337e+01,1.141802721263131843e+02,8.192569609172825551e+01
2.230449538401012433e+01,1.141803276594195324e+02,6.324275951938733442e+01
2.230449660827879654e+01,1.141803271627010048e+02,6.377954539619242524e+01
2.230449758060405685e+01,1.141803318314763089e+02,6.315564205925308272e+01
2.230449799037180014e+01,1.141803368076687661e+02,6.247297756436577032e+01
2.230449862607805400e+01,1.141803369779012343e+02,6.187691102797081300e+01
2.230449170677989557e+01,1.141803460540273676e+02,6.016305887063151658e+01
2.230448109821892189e+01,1.141803491834389064e+02,5.990902125312287296e+01
2.230447895803093417e+01,1.141803515838616789e+02,5.932737339074650151e+01
2.230447940428252096e+01,1.141803582421215424e+02,5.899792058793334348e+01
2.230447321439825004e+01,1.141803462473771162e+02,6.107944317840147619e+01
2.230439544222601711e+01,1.141803009744954096e+02,7.899774738938890550e+01
2.230438824040836110e+01,1.141803005551294206e+02,7.976165136233971964e+01
2.230438112928867156e+01,1.141803062746809445e+02,7.977964245873533855e+01
2.230438058079391084e+01,1.141803056013220043e+02,7.994419839303355957e+01
2.230438285302706802e+01,1.141803041004841219e+02,8.026940333227577185e+01
2.230438180341579724e+01,1.141803019928873226e+02,7.975838260669740976e+01
2.230439575600054880e+01,1.141802948299780667e+02,8.036118753296247519e+01
2.230438954218705305e+01,1.141802979855373934e+02,7.910062872262183475e+01
2.230439161572426698e+01,1.141803040003308780e+02,7.761930322640874635e+01
2.230439081768003362e+01,1.141803055615127391e+02,7.685526857180934712e+01
2.230438824068797388e+01,1.141803111274606692e+02,7.598320905010088211e+01
2.230438706811188965e+01,1.141803116520451766e+02,7.493451868914571889e+01
2.230438500863171924e+01,1.141803221531387180e+02,7.332763538748523047e+01
2.230438277854374363e+01,1.141803233949092800e+02,7.303545410560498397e+01
2.230438136286721118e+01,1.141803273739506182e+02,7.284297201475648365e+01
2.230438313780275550e+01,1.141803343045552026e+02,7.123998161286721142e+01
2.230438205492315973e+01,1.141803386531277908e+02,7.030883638802916380e+01
2.230437631351754035e+01,1.141803407710947198e+02,6.970645592490572540e+01
2.230437189934344033e+01,1.141803477452633757e+02,6.855036386334222698e+01
2.230437282286113643e+01,1.141803483130118479e+02,6.787427337174224817e+01
2.230436921080124790e+01,1.141803508517316317e+02,6.755729656595561039e+01
2.230445334951030034e+01,1.141804130517680704e+02,4.648855618704240555e+01
2.230445641548677216e+01,1.141804132996137042e+02,4.555291250240690459e+01
2.230445120502074730e+01,1.141804166869291919e+02,4.486165361858380152e+01
2.230445499052360603e+01,1.141804108434463956e+02,4.593082901469264812e+01
2.230436497099689674e+01,1.141803619628406068e+02,6.483476534920364998e+01
2.230437220517448083e+01,1.141803556248543572e+02,6.600713616073734613e+01
2.230437752125125783e+01,1.141803540404619355e+02,6.646093160657856913e+01
2.230437880165669995e+01,1.141803512378029097e+02,6.676525426354469062e+01
2.230438431176228775e+01,1.141803436765867730e+02,6.775261169608128853e+01
2.230438802486781569e+01,1.141803360399759555e+02,6.903491167328517975e+01
2.230438864324305825e+01,1.141803416549281991e+02,6.735740969305223302e+01
2.230437971039838274e+01,1.141803613326455178e+02,6.347749171435067694e+01
2.230436917908253491e+01,1.141803752658371280e+02,6.128782397220944489e+01
2.230436222591468365e+01,1.141803792303835365e+02,6.075583186238711875e+01
2.230444393426191141e+01,1.141804380483314532e+02,3.891898909110557980e+01
2.230443957462379956e+01,1.141804369997641118e+02,3.983202013657683693e+01
2.230443956375954428e+01,1.141804424488071987e+02,3.855422811810623074e+01
2.230443100085169306e+01,1.141804380928580116e+02,3.884397502185658624e+01
2.230443150468147095e+01,1.141804353335230076e+02,3.859989698266820568e+01
2.230442838754352763e+01,1.141804247099118754e+02,4.149352184268359167e+01
2.230443105467584530e+01,1.141804135502125206e+02,4.337764275635120725e+01
2.230443751611386460e+01,1.141804144275138242e+02,4.417970845909441380e+01
2.230443994981316536e+01,1.141804128928179551e+02,4.417334861389327472e+01
2.230433645758325767e+01,1.141803174579639801e+02,7.414860466905726355e+01
2.230434003295422585e+01,1.141803055353081930e+02,7.640720909492647195e+01
2.230434444517497994e+01,1.141803059428459903e+02,7.605964940978992672e+01
2.230435514327455948e+01,1.141803089845104751e+02,7.550389837206783739e+01
2.230435125100786564e+01,1.141803091890991766e+02,7.426824825843678468e+01
2.230434791780671233e+01,1.141803140892443906e+02,7.191806410600104016e+01
2.230435073264382595e+01,1.141803100988787065e+02,7.225658500642107640e+01
2.230436355913237634e+01,1.141803024762603229e+02,7.390971981138898173e+01
2.230437482506160052e+01,1.141802907916578960e+02,7.642651653795594768e+01
2.230437441659278619e+01,1.141802949422092865e+02,7.599691093735511060e+01
2.230436545337883203e+01,1.141803054114231486e+02,7.361536081819556898e+01
2.230436577083938232e+01,1.141803058417446550e+02,7.350103818242904197e+01
2.230436262824879634e+01,1.141803052159291667e+02,7.333193280874790787e+01
2.230436225773648928e+01,1.141803091996925588e+02,7.335389176961214730e+01
2.230435961838541914e+01,1.141803100700820721e+02,7.301259017514428251e+01
2.230436431049974999e+01,1.141803033174934257e+02,7.367848980288678717e+01
2.230436629126785419e+01,1.141802973076823235e+02,7.443994699178357166e+01
2.230436856946870350e+01,1.141802899478237947e+02,7.483262194689950775e+01
2.230436517250137030e+01,1.141802923312532414e+02,7.416659991891377501e+01
2.230436431442806011e+01,1.141802846640564155e+02,7.462514612102549449e+01
2.230436500329945559e+01,1.141802857480837616e+02,7.461155629880944673e+01
2.230436296867549117e+01,1.141802932467581542e+02,7.321452100814663311e+01
2.230437116672215225e+01,1.141802910328127609e+02,7.410991129383249643e+01
2.230436970462391955e+01,1.141802918947013694e+02,7.379875018496396422e+01
2.230437031993849217e+01,1.141802940639708623e+02,7.270256464044734912e+01
2.230437156571119317e+01,1.141802992791066629e+02,7.082554910187930375e+01
2.230437514143084954e+01,1.141803012965751236e+02,7.082922769289405096e+01
2.230437690498583692e+01,1.141803025939336038e+02,7.100548511843211941e+01
2.230438754960342251e+01,1.141803019965444719e+02,7.199837784686171460e+01
2.230437856424586940e+01,1.141803146753495923e+02,6.883228589548276943e+01
2.230438414936348224e+01,1.141803209836649131e+02,6.772135283592210442e+01
2.230438691478935098e+01,1.141803170198799791e+02,6.860755739248601515e+01
2.230445684703457943e+01,1.141803831353407332e+02,4.699718130421241113e+01
2.230446263468160950e+01,1.141803777019418504e+02,4.855692478149250491e+01
2.230445729798343280e+01,1.141803771197508581e+02,4.819605210824184383e+01
2.230446258854056651e+01,1.141803700040252068e+02,4.933283564704391466e+01
2.230446250512979489e+01,1.141803707623343342e+02,4.927454405917156777e+01
2.230445782847987246e+01,1.141803699517116542e+02,4.963768203172782023e+01
2.230445618544388964e+01,1.141803720237774513e+02,4.893292931892426623e+01
2.230446180312049620e+01,1.141803777856853515e+02,4.864818272762934726e+01
2.230446188431045229e+01,1.141803843356048560e+02,4.732478034861630078e+01
2.230445921112893615e+01,1.141803806173883657e+02,4.747776359594946172e+01
2.230445710664423231e+01,1.141803792986074342e+02,4.754829606303876233e+01
2.230445983477695293e+01,1.141803656911417448e+02,5.129400298331719910e+01
2.230446107026489244e+01,1.141803584945600960e+02,5.214887136487380559e+01
2.230444571180211000e+01,1.141803423304122731e+02,5.493526042755371463e+01
2.230444683408905249e+01,1.141803479989908539e+02,5.402689364889768342e+01
2.230445934891256599e+01,1.141803525854144539e+02,5.328780102846895517e+01
2.230446525260112267e+01,1.141803560316469941e+02,5.339171642773226978e+01
2.230447228749090982e+01,1.141803583944768690e+02,5.252388234118886601e+01
2.230448108220054237e+01,1.141803796075894581e+02,4.829345321880478537e+01
2.230448747063253023e+01,1.141803790634307205e+02,5.323038002968794302e+01
2.230448092682841121e+01,1.141803785651304253e+02,5.140009385397061692e+01
2.230448525209337518e+01,1.141803698763355470e+02,5.281617789400836926e+01
2.230447930699698844e+01,1.141803745037833551e+02,5.155289875621877371e+01
2.230447919295328774e+01,1.141803709439773939e+02,5.283885353107707061e+01
2.230448092578826547e+01,1.141803723437917171e+02,5.212764736735866222e+01
2.230440921032875679e+01,1.141803025345951283e+02,6.728113147726905652e+01
2.230440563578972402e+01,1.141802982700031492e+02,6.811880916904173944e+01
2.230441164152515299e+01,1.141802999482411565e+02,6.814016452640254329e+01
2.230441211645489474e+01,1.141802975531477813e+02,6.827706075866953483e+01
2.230448204648428501e+01,1.141803631347067238e+02,4.708023370724568935e+01
2.230448022948516495e+01,1.141803622971359005e+02,4.761240906901761605e+01
2.230447897281897340e+01,1.141803644745303785e+02,4.672710038092191809e+01
2.230448332057846272e+01,1.141803671738347390e+02,4.735002953256204705e+01
2.230448881580697318e+01,1.141803639582773116e+02,4.740057856418596316e+01
2.230450166353329422e+01,1.141803834423055406e+02,4.180920976248531673e+01
2.230450124382990396e+01,1.141803774403374092e+02,4.321036500666231461e+01
2.230449528682966331e+01,1.141803700799518566e+02,4.562819116006083675e+01
2.230448240636156854e+01,1.141803727279767315e+02,4.759649608832516066e+01
2.230448021411310577e+01,1.141803715240848618e+02,4.726158870934274603e+01
2.230448671279916439e+01,1.141803694061251662e+02,4.727066663377368627e+01
2.230448714624423090e+01,1.141803710160335896e+02,4.655843223749201343e+01
2.230449332504596782e+01,1.141803724129830897e+02,4.563324432397141095e+01
2.230442419569064327e+01,1.141803131047356743e+02,6.553315650086072708e+01
2.230443007571717118e+01,1.141803180524123036e+02,6.368141872543679227e+01
2.230443276860005497e+01,1.141803198604714709e+02,6.296404009638938959e+01
2.230443305800393716e+01,1.141803228303921429e+02,6.315961979241920687e+01
2.230444055676370851e+01,1.141803265067593713e+02,6.141423233363247647e+01
2.230444341697020860e+01,1.141803315348532237e+02,5.958379653313505742e+01
2.230444271555150237e+01,1.141803294943090776e+02,5.868220281335571542e+01
2.230445901941906328e+01,1.141803734743174346e+02,6.391321233587537165e+01
2.230446067649036124e+01,1.141803760580246205e+02,6.358030649008403401e+01
2.230446549492923580e+01,1.141803763751744754e+02,6.337089083722093363e+01
2.230446729217047874e+01,1.141803744216435632e+02,6.160053835326692706e+01
2.230448303353018602e+01,1.141804077216760476e+02,6.797719239053415663e+01
2.230448510963667630e+01,1.141804102950139708e+02,6.806116170069081761e+01
2.230448545561281293e+01,1.141804120190032705e+02,6.677121592905382386e+01
2.230448772081623687e+01,1.141804151494846167e+02,6.704837183040740456e+01
2.230448371597527668e+01,1.141804165345778870e+02,6.585471570170317079e+01
2.230449136618669570e+01,1.141804225606948222e+02,6.625666884155710079e+01
2.230448729601810243e+01,1.141804051867726173e+02,5.921221120589061826e+01
2.230449006526032818e+01,1.141804082299340308e+02,5.847226171457710109e+01
2.230449167593532422e+01,1.141804003730202339e+02,5.854481595768529445e+01
2.230449534780881038e+01,1.141804040362763004e+02,5.819020111733586020e+01
2.230450127765248425e+01,1.141804122646386190e+02,5.755795701231972572e+01
2.230449926144631689e+01,1.141804129295981483e+02,5.704577856371277989e+01
2.230449965872648121e+01,1.141804097666175579e+02,5.735932583912946825e+01
2.230450486073321414e+01,1.141804118506346839e+02,5.839390729395825730e+01
2.230450438768748356e+01,1.141804154592842480e+02,5.597050181015396220e+01
2.230450750545765359e+01,1.141804207698999249e+02,5.552320625629932493e+01
2.230450781191413157e+01,1.141804190882496499e+02,5.616891241009820135e+01
2.230450259457542117e+01,1.141804216995094805e+02,5.546961355510673997e+01
2.230450950136529187e+01,1.141804137461577113e+02,5.748706065634684848e+01
2.230450760050883474e+01,1.141804171586074403e+02,5.616414756114498630e+01
2.230451430134547763e+01,1.141804300076305907e+02,5.918390923416129112e+01
2.230451744668192049e+01,1.141804240544231988e+02,5.973127850457325394e+01
2.230451826818881145e+01,1.141804191364098955e+02,5.834291402006936522e+01
2.230452307895259878e+01,1.141804123914262590e+02,5.922193532494858204e+01
2.230452283910667788e+01,1.141804096361973961e+02,5.840590874185138404e+01
2.230452587440691659e+01,1.141804108442136254e+02,5.792545342587105495e+01
2.230453123874933752e+01,1.141804129348950454e+02,5.864361996481311223e+01
2.230452263908261656e+01,1.141804229875726548e+02,5.512716520965574318e+01
2.230452187082517668e+01,1.141804228510289647e+02,5.372253008723093615e+01
2.230452960778743687e+01,1.141804223375223870e+02,5.505539673293527869e+01
2.230452736904725697e+01,1.141804266160932713e+02,5.510386426371702839e+01
2.230452134112582030e+01,1.141804200320005123e+02,4.824244038114459698e+01
2.230451616488491240e+01,1.141804192658934767e+02,4.864540066546917529e+01
2.230451841038555116e+01,1.141804150329821681e+02,4.829085152233030698e+01
2.230452722856245273e+01,1.141804090114964652e+02,5.046567523272765499e+01
2.230452009297083649e+01,1.141804244309970784e+02,5.037235763923924026e+01
2.230452068815259636e+01,1.141804262192849535e+02,5.052631930362973378e+01
2.230452016263413739e+01,1.141804348413018317e+02,5.106452557431601491e+01
2.230451788604227659e+01,1.141804336171844056e+02,5.090058539381306701e+01
2.230452014052539056e+01,1.141804303646009373e+02,5.234240536740374239e+01
2.230452742350948014e+01,1.141804275205906976e+02,5.546388058399445953e+01
2.230453683228192929e+01,1.141804174519757993e+02,5.979106558628132717e+01
2.230450957972296067e+01,1.141804355235158965e+02,6.286850226182581025e+01
2.230450413521818831e+01,1.141804224618772139e+02,5.747615673876309472e+01
2.230449932753246856e+01,1.141804247514685642e+02,5.557545098138783146e+01
2.230450119900698880e+01,1.141804205893509732e+02,5.611352928739712809e+01
2.230450420709409443e+01,1.141804173547572390e+02,5.540863839948598013e+01
2.230450035102760609e+01,1.141804218490953104e+02,5.367651805300501167e+01
2.230449931269864194e+01,1.141804261751240119e+02,5.220819150493962013e+01
2.230450180624388423e+01,1.141804480644236861e+02,5.613454183916086748e+01
2.230450133253449607e+01,1.141804559614164276e+02,5.462577727266516803e+01
2.230450446924847441e+01,1.141804562884142626e+02,5.638991855332923819e+01
2.230450711948082798e+01,1.141804554831454368e+02,5.737744703462428220e+01
2.230450790583192955e+01,1.141804559485471771e+02,5.707411025099023050e+01
2.230450841388223893e+01,1.141804526904445254e+02,5.814442102858660633e+01
2.230450060021495773e+01,1.141804294069565060e+02,5.255594279772984123e+01
2.230450116477871347e+01,1.141804293191664925e+02,5.185933518839740941e+01
2.230450363327804908e+01,1.141804260551231778e+02,5.160814400653443101e+01
2.230450641033257497e+01,1.141804269690188676e+02,5.186975261558092853e+01
2.230451074080033180e+01,1.141804261755500818e+02,5.275668577997018360e+01
2.230451095750287038e+01,1.141804325719333804e+02,5.132931780077397121e+01
2.230450823206964728e+01,1.141804385717798169e+02,5.056924409597579739e+01
2.230450665725082970e+01,1.141804396214912742e+02,4.978374578390442906e+01
2.230450681987834471e+01,1.141804433578435862e+02,4.954033474135707138e+01
2.230448314375912844e+01,1.141804552148940672e+02,5.331157751687288737e+01
2.230449580592257064e+01,1.141804342567253912e+02,5.692042308778498949e+01
2.230450602959304618e+01,1.141804279491489638e+02,5.887429514336041336e+01
2.230451573480485905e+01,1.141804593859546486e+02,5.928377407689999501e+01
2.230451335846082728e+01,1.141804584259241011e+02,5.949258210630057420e+01
2.230451716077220325e+01,1.141804601543439617e+02,5.979770934213165390e+01
2.230451304990323536e+01,1.141804570463875592e+02,5.922339593857480367e+01
2.230451718583523402e+01,1.141804550380488905e+02,5.959792292664575797e+01
2.230451531590062686e+01,1.141804325669058642e+02,5.546621112636661621e+01
2.230452205980665425e+01,1.141804418427188494e+02,5.488340667130896833e+01
2.230452193846624453e+01,1.141804379242370118e+02,5.499730538544124414e+01
2.230452598055696711e+01,1.141804565491722769e+02,5.868799735766296521e+01
2.230456669526242663e+01,1.141803226983593191e+02,4.190446451510680959e+01
2.230457138958888663e+01,1.141803145833966511e+02,4.131609662778600267e+01
2.230457826763736051e+01,1.141803052192715455e+02,3.932199359008662753e+01
2.230457978342518643e+01,1.141803043675025719e+02,3.915672095751981630e+01
2.230459396724524979e+01,1.141802994283642221e+02,4.172692557316995732e+01
2.230459972637630273e+01,1.141802801588388121e+02,4.225505539361579110e+01
2.230459699756882941e+01,1.141802808009727670e+02,4.151277937422445063e+01
2.230454957047905040e+01,1.141804287290138546e+02,5.760702502923733448e+01
2.230458161022178487e+01,1.141802734530003391e+02,3.320502476793933511e+01
2.230458110405313121e+01,1.141802729041316411e+02,3.056317813540172068e+01
2.230460339022227600e+01,1.141802506225617577e+02,2.561266843920223835e+01
2.230460853161624613e+01,1.141802547373734882e+02,2.607319748874435561e+01
2.230452810689578413e+01,1.141804337098193400e+02,5.192139598758941332e+01
2.230452891346632782e+01,1.141804317029179572e+02,5.103229836097567329e+01
2.230453047847243653e+01,1.141804267630521537e+02,5.041505662104891883e+01
2.230453458479366446e+01,1.141804262999580288e+02,5.083034842780518403e+01
2.230451037576504092e+01,1.141804471723344392e+02,5.194063952056210809e+01
2.230451698692774087e+01,1.141804429334901130e+02,4.934169117181986763e+01
2.230451363490498551e+01,1.141804404510990452e+02,5.017254751965370474e+01
2.230451882662269369e+01,1.141804319912248644e+02,5.067504189434930595e+01
2.230452210383805323e+01,1.141804355663121839e+02,5.096592643074411200e+01
2.230452427937558113e+01,1.141804370858044564e+02,5.036320068401647632e+01
2.230452954715794434e+01,1.141804269039671027e+02,5.095214003763162935e+01
2.230453346277133519e+01,1.141804198913970367e+02,5.177935342505176664e+01
2.230454803342174586e+01,1.141804143491192036e+02,5.262754810396642569e+01
2.230455510795543717e+01,1.141804115270107474e+02,5.361871784201055391e+01
2.230457964434954832e+01,1.141803838435301230e+02,5.231933675702754272e+01
2.230456231047124760e+01,1.141804038421262248e+02,5.433023935876806831e+01
2.230456449463840229e+01,1.141803976868992549e+02,5.419626050113009796e+01
2.230457076818673201e+01,1.141803887057279780e+02,5.471828330018436048e+01
2.230456286181945913e+01,1.141803962078715955e+02,5.383722588404246778e+01
2.230457096613447021e+01,1.141803903502719777e+02,5.550732690182162088e+01
2.230457306229503089e+01,1.141803890692601868e+02,5.608365032434770825e+01
2.230464486568957128e+01,1.141802167282935159e+02,3.548882528114272361e+01
2.230463761400314127e+01,1.141802037256540814e+02,3.551499973612491345e+01
2.230463590871175228e+01,1.141802006082992591e+02,3.621784481989025295e+01
2.230463203433746600e+01,1.141802098524648841e+02,3.488316929481311490e+01
2.230463389707064437e+01,1.141802113016114220e+02,3.464451402468191077e+01
2.230463707299234954e+01,1.141802032019327555e+02,3.552411719583375316e+01
2.230458338998415257e+01,1.141803656838516474e+02,5.671833590905679046e+01
2.230458101219088718e+01,1.141803770675408316e+02,5.474145328047046632e+01
2.230457553108375990e+01,1.141803798861647152e+02,5.326977313682706239e+01
2.230457762334655314e+01,1.141803789289242133e+02,5.342018694265416201e+01
2.230457095197779083e+01,1.141803810694561179e+02,5.225934916209505587e+01
2.230457069423711403e+01,1.141803814291921100e+02,5.152519479860185925e+01
2.230457419489511040e+01,1.141803745168756024e+02,5.200280700415024171e+01
2.230458451419035981e+01,1.141804188652900081e+02,5.761117255238088575e+01
2.230458534481422106e+01,1.141804265100551561e+02,5.690077953849409909e+01
2.230458602838222859e+01,1.141804172878957502e+02,5.779906399773774694e+01
2.230458802595072498e+01,1.141804190921921105e+02,5.849318495461170642e+01
2.230459464722387253e+01,1.141804202555524057e+02,5.881230901690408785e+01
2.230459205869480854e+01,1.141803730018519047e+02,5.334259921748918742e+01
2.230458749635623406e+01,1.141803760760045918e+02,5.413833776829219602e+01
2.230458983266303363e+01,1.141803790445958953e+02,5.480140308209115574e+01
2.230460086121405183e+01,1.141803656584882845e+02,5.367973179603336575e+01
2.230460466479486925e+01,1.141803684340760299e+02,5.279986236066625338e+01
2.230461110963785387e+01,1.141803718319875287e+02,5.260542320158187124e+01
2.230460577534909916e+01,1.141803749366562215e+02,5.171055162431503760e+01
2.230463648186550074e+01,1.141802256556939881e+02,3.318028982903063451e+01
2.230463229126790736e+01,1.141802232719415571e+02,3.297518842938699635e+01
2.230463198893088617e+01,1.141802261838183199e+02,3.168758321560758517e+01
2.230462558896229908e+01,1.141802397289947208e+02,3.063682895884972623e+01
2.230462468192351366e+01,1.141802365783040756e+02,3.203029024798316726e+01
2.230462757293037868e+01,1.141802410714053764e+02,3.284921611345210124e+01
2.230458013975620091e+01,1.141803998362184132e+02,5.152952708893226941e+01
2.230459197530462490e+01,1.141804340613736741e+02,5.946905621032105671e+01
2.230459081483754247e+01,1.141804366938103783e+02,5.853479551467264486e+01
2.230459175195371913e+01,1.141804354917473034e+02,5.837725809336352967e+01
2.230458482761333272e+01,1.141804397347248141e+02,5.664787759889474472e+01
2.230460147853267827e+01,1.141804264000306262e+02,5.371618658821151371e+01
2.230460349183228885e+01,1.141804195279861887e+02,5.518248356506180130e+01
2.230465637808612911e+01,1.141802297198241689e+02,2.752235272490255724e+01
2.230465702061143318e+01,1.141802177760714301e+02,2.763287630076871437e+01
2.230466445498447925e+01,1.141802024115802254e+02,2.858262589505367046e+01
2.230466895000467886e+01,1.141802043743785333e+02,2.910189990565046614e+01
2.230466958394056221e+01,1.141802104652040697e+02,2.949465346407674815e+01
2.230467178638895831e+01,1.141802189798160470e+02,2.999374243533064899e+01
2.230467869336940012e+01,1.141802305363360119e+02,2.987749182306625428e+01
2.230460129898404986e+01,1.141804832644227190e+02,6.478046743432129517e+01
2.230459926015747030e+01,1.141804815411696552e+02,6.340883716244032087e+01
2.230460000862079539e+01,1.141804842174490915e+02,6.216037787842139295e+01
2.230460122043630378e+01,1.141804452501616822e+02,5.644408958784939045e+01
2.230460339778141687e+01,1.141804438770877113e+02,5.604078859591685102e+01
2.230460068974044674e+01,1.141804372223503634e+02,5.471954758271922259e+01
2.230459667044504002e+01,1.141804442904579417e+02,5.453115067067652433e+01
2.230459878292067799e+01,1.141804403929962888e+02,5.449516269504762533e+01
2.230466572062330144e+01,1.141802625950957264e+02,2.542699164812347945e+01
2.230467063625744473e+01,1.141802718730049691e+02,2.691582827049076698e+01
2.230466422880098776e+01,1.141802757561021622e+02,2.488983961154490743e+01
2.230467063522413795e+01,1.141802745938929178e+02,2.513988237016055294e+01
2.230466824269818105e+01,1.141802687518315196e+02,2.366504531099855413e+01
2.230466526995161658e+01,1.141802687250407047e+02,2.307863303641556030e+01
2.230460704233993141e+01,1.141804798158795364e+02,5.360098095775537530e+01
2.230460965505807991e+01,1.141804834533360662e+02,5.401724044267236735e+01
2.230460270061539063e+01,1.141804805238890879e+02,5.431557475441656635e+01
2.230460150243047934e+01,1.141804439244354512e+02,4.842997520917150922e+01
2.230460016100324339e+01,1.141804428941094329e+02,4.828468402726866771e+01
2.230459809033022367e+01,1.141804498009901891e+02,4.786241737930932061e+01
2.230459884425161832e+01,1.141804472175445966e+02,4.739660523748111842e+01
2.230460790172092800e+01,1.141804440702431549e+02,4.749633776995862888e+01
2.230460963951669839e+01,1.141804410515996437e+02,4.746810314964736932e+01
2.230460621495608109e+01,1.141804426393139806e+02,4.674908353579952092e+01
2.230460132786413041e+01,1.141804397630915417e+02,4.899271459322457645e+01
2.230467466238842178e+01,1.141802834866056884e+02,2.583005083986503081e+01
2.230467162847846652e+01,1.141802910598703278e+02,2.635220705390565854e+01
2.230467079984917333e+01,1.141802907299052947e+02,2.773619257324896381e+01
2.230467511857438723e+01,1.141802876935142592e+02,2.704317942405777586e+01
2.230467773695749401e+01,1.141802893412061053e+02,2.688450257069129634e+01
2.230467420022662850e+01,1.141802993358409282e+02,2.576678721633951596e+01
2.230467200452874366e+01,1.141803005753010609e+02,2.618411408241270522e+01
2.230468360088297786e+01,1.141802946746061735e+02,2.760607986605759834e+01
2.230468574931076375e+01,1.141802964051313154e+02,2.723742344069652432e+01
2.230462714738523644e+01,1.141804463883152323e+02,5.009612702483120472e+01
2.230463525797961566e+01,1.141804416029760603e+02,5.162864575331311556e+01
2.230463240508182921e+01,1.141804423416723751e+02,5.156222025019476973e+01
2.230463558327696205e+01,1.141804409995085905e+02,5.081789357613715197e+01
2.230469376165753559e+01,1.141802721889268497e+02,2.643915222610668536e+01
2.230469044182611782e+01,1.141802727701191031e+02,2.704016796716152982e+01
2.230466238522511446e+01,1.141802951689705026e+02,3.214174722882785318e+01
2.230466604478812442e+01,1.141802936749729867e+02,3.230629751459838417e+01
2.230463948909814320e+01,1.141804376548448374e+02,4.926614791912040658e+01
2.230464478085696101e+01,1.141804418082222554e+02,4.862164811402700337e+01
2.230465393148243436e+01,1.141804339289461865e+02,4.904283076122862894e+01
2.230465169398706493e+01,1.141804341060843058e+02,4.972475332638045842e+01
2.230464487903699933e+01,1.141804377541438811e+02,5.059188455120352046e+01
2.230463476396925060e+01,1.141804532905528475e+02,4.961275823187955325e+01
2.230462454577325460e+01,1.141804512970098955e+02,4.821212296676606712e+01
2.230462267485030026e+01,1.141804536506656262e+02,4.814439189383764983e+01
2.230462978231402715e+01,1.141804517992934223e+02,4.926194052940630996e+01
2.230463676643845972e+01,1.141804508328653185e+02,5.071941027353714304e+01
2.230463869762879625e+01,1.141804489295677456e+02,5.049181570203455038e+01
2.230464182954311880e+01,1.141804822124910999e+02,5.499547230399016229e+01
2.230464498917309157e+01,1.141804826763485039e+02,5.486893366075530309e+01
2.230464569122895924e+01,1.141804829869321196e+02,5.458685417721713407e+01
2.230464996358490026e+01,1.141804795851337104e+02,5.465928501650954274e+01
2.230464211556808607e+01,1.141804812797373785e+02,5.280486828830375146e+01
2.230465222478772702e+01,1.141804702329380632e+02,5.247642502124993058e+01
2.230465927620751287e+01,1.141804623804234637e+02,5.290099056175909453e+01
2.230464606463311839e+01,1.141804791710629985e+02,5.090962779467657384e+01
2.230464931440411647e+01,1.141804730025368002e+02,5.120124935137829425e+01
2.230464942868236733e+01,1.141804580965525417e+02,5.068458623079239089e+01
2.230464662136408194e+01,1.141804642667893859e+02,4.990962460019124336e+01
2.230464947441712908e+01,1.141804659564333946e+02,4.877096825824965265e+01
2.230463785035197688e+01,1.141804716702513929e+02,4.762751456131188377e+01
2.230464054146739983e+01,1.141804815703095102e+02,4.526774144067361760e+01
2.230464563414125934e+01,1.141804749416100435e+02,4.647261401407705961e+01
2.230464362703384040e+01,1.141804716130830002e+02,4.693676523140458556e+01
