version,reserved0,iTOW,ecefX,ecefY,ecefZ,invalidEcef,pAcc
0,0,94530900,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94531000,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94531100,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94531200,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94531300,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94531400,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94531500,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94531600,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94531700,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94531800,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94531900,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94532000,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94532200,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94532300,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94532400,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94532500,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94532600,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94532700,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94532800,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94532900,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94533000,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94533100,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94533200,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94533300,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94533400,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94533500,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94533600,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94533700,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94533800,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94533900,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94534000,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94534100,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94534200,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94534300,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94534400,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94534500,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94534600,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94534700,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94534800,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94534900,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94535000,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94535100,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94535200,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94535300,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94535400,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94535500,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94535600,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94535700,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94535800,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94535900,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94536000,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94536200,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94536300,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94536400,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94536500,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94536600,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94536700,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94536800,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94536900,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94537000,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94537100,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94537200,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94537300,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94537400,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94537500,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94537600,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94537700,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94537800,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94537900,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94538000,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94538200,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94538300,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94538400,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94538500,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94538600,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94538700,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94538800,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94538900,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94539000,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94539100,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94539200,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94539300,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94539400,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94539500,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94539600,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94539700,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94539800,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94539900,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94540000,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94540200,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94540300,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94540400,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94540500,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94540600,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94540700,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94540800,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94540900,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94541000,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94541100,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94541200,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94541300,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94541400,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94541600,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94541700,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94541800,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94541900,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94542000,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94542100,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94542200,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94542300,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94542400,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94542500,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94542600,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94542700,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94542800,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94542900,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94543000,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94543200,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94543300,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94543400,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94543500,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94543600,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94543700,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94543800,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94543900,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94544000,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94544200,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94544300,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94544400,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94544500,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94544600,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94544700,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94544800,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94544900,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94545000,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94545100,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94545200,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94545400,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94545500,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94545600,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94545700,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94545800,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94545900,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94546000,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94546200,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94546300,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94546400,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94546500,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94546600,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94546700,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94546800,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94546900,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94547000,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94547200,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94547300,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94547400,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94547500,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94547600,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94547700,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94547800,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94547900,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94548000,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94548200,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94548300,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94548400,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94548500,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94548600,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94548700,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94548800,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94548900,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94549000,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94549200,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94549300,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94549400,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94549500,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94549600,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94549700,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94549800,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94549900,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94550000,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94550200,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94550300,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94550400,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94550500,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94550600,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94550700,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94550800,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94550900,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94551000,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94551100,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94551200,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94551300,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94551400,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94551500,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94551600,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94551700,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94551800,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94551900,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94552000,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94552200,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94552300,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94552400,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94552500,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94552600,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94552700,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94552800,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94552900,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94553000,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94553100,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94553200,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94553300,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94553400,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94553500,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94553600,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94553700,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94553800,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94553900,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94554000,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94554200,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94554300,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94554400,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94554500,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94554600,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94554700,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94554800,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94554900,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94555000,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94555100,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94555200,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94555300,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94555400,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94555500,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94555600,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94555700,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94555800,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94555900,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94556000,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94556200,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94556300,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94556400,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94556500,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94556600,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94556700,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94556800,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94556900,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94557000,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94557200,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94557300,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94557400,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94557500,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94557600,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94557700,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94557800,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94557900,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94558000,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94558100,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94558200,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94558300,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94558400,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94558500,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94558600,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94558700,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94558800,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94558900,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94559000,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94559100,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94559200,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94559300,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94559400,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94559500,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94559600,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94559700,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94559800,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94559900,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94560000,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94560200,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94560300,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94560400,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94560500,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94560600,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94560700,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94560800,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94560900,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94561000,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94561100,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94561200,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94561300,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94561400,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94561500,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94561600,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94561700,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94561800,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94561900,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94562000,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94562100,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94562200,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94562300,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94562400,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94562500,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94562600,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94562700,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94562800,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94562900,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94563000,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94563100,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94563200,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94563300,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94563400,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94563500,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94563600,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94563700,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94563800,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94563900,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94564000,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94564100,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94564200,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94564300,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94564400,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94564500,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94564600,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94564700,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94564800,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94564900,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94565000,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94565100,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94565200,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94565300,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94565400,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94565500,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94565600,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94565700,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94565800,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94565900,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94566000,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94566100,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94566200,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94566300,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94566400,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94566500,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94566600,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94566700,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94566800,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94566900,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94567000,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94567100,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94567200,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94567300,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94567400,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94567500,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94567600,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94567700,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94567800,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94567900,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94568000,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94568100,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94568200,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94568300,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94568400,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94568500,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94568600,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94568700,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94568800,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94568900,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94569000,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94569100,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94569200,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94569300,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94569400,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94569500,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94569600,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94569700,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94569800,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94569900,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94570000,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94570100,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94570200,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94570300,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94570400,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94570500,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94570600,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94570700,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94570800,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94570900,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94571000,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94571100,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94571200,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94571300,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94571400,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94571500,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94571600,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94571700,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94571800,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94571900,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94572000,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94572100,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94572200,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94572300,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94572400,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94572500,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94572600,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94572700,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94572800,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94572900,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94573000,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94573100,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94573200,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94573300,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94573400,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94573500,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94573600,-241821496.8,538575616.23,240576529.73,0,1970.1
