version,reserved1,iTOW,dur,meanX,meanY,meanZ,meanXHP,meanYHP,meanZHP,reserved2,meanAcc,obs,valid,active,reserved3
0,0,94520800,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94520900,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94521000,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94521100,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94521200,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94521300,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94521400,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94521500,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94521600,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94521700,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94521800,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94521900,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94522000,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94522100,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94522200,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94522300,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94522400,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94522500,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94522600,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94522700,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94522800,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94522900,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94523000,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94523100,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94523200,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94523300,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94523400,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94523500,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94523600,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94523700,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94523800,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94523900,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94524000,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94524100,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94524200,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94524300,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94524400,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94524500,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94524600,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94524700,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94524800,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94524900,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94525000,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94525100,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94525200,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94525300,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94525400,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94525500,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94525600,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94525700,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94525800,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94525900,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94526000,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94526100,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94526200,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94526300,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94526400,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94526500,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94526600,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94526700,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94526800,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94526900,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94527000,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94527100,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94527200,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94527300,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94527400,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94527500,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94527600,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94527700,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94527800,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94527900,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94528000,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94528100,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94528200,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94528300,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94528400,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94528500,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94528600,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94528700,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94528800,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94528900,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94529000,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94529100,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94529200,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94529300,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94529400,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94529500,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94529600,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94529700,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94529800,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94529900,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94530000,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94530200,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94530300,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94530400,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94530500,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94530600,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94530700,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94530800,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94530900,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94531000,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94531100,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94531200,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94531300,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94531400,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94531500,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94531600,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94531700,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94531800,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94531900,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94532000,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94532200,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94532300,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94532400,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94532500,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94532600,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94532700,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94532800,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94532900,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94533000,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94533100,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94533200,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94533300,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94533400,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94533500,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94533600,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94533700,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94533800,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94533900,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94534000,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94534100,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94534200,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94534300,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94534400,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94534500,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94534600,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94534700,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94534800,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94534900,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94535000,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94535100,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94535200,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94535300,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94535400,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94535500,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94535600,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94535700,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94535800,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94535900,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94536000,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94536200,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94536300,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94536400,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94536500,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94536600,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94536700,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94536800,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94536900,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94537000,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94537100,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94537200,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94537300,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94537400,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94537500,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94537600,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94537700,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94537800,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94537900,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94538000,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94538200,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94538300,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94538400,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94538500,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94538600,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94538700,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94538800,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94538900,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94539000,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94539100,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94539200,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94539300,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94539400,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94539500,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94539600,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94539700,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94539800,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94539900,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94540000,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94540200,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94540300,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94540400,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94540500,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94540600,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94540700,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94540800,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94540900,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94541000,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94541100,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94541200,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94541300,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94541400,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94541600,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94541700,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94541800,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94541900,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94542000,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94542100,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94542200,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94542300,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94542400,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94542500,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94542600,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94542700,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94542800,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94542900,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94543000,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94543200,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94543300,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94543400,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94543500,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94543600,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94543700,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94543800,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94543900,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94544000,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94544200,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94544300,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94544400,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94544500,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94544600,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94544700,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94544800,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94544900,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94545000,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94545100,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94545200,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94545400,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94545500,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94545600,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94545700,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94545800,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94545900,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94546000,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94546200,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94546300,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94546400,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94546500,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94546600,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94546700,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94546800,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94546900,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94547000,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94547200,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94547300,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94547400,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94547500,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94547600,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94547700,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94547800,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94547900,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94548000,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94548200,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94548300,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94548400,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94548500,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94548600,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94548700,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94548800,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94548900,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94549000,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94549200,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94549300,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94549400,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94549500,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94549600,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94549700,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94549800,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94549900,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94550000,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94550200,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94550300,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94550400,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94550500,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94550600,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94550700,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94550800,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94550900,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94551000,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94551100,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94551200,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94551300,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94551400,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94551500,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94551600,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94551700,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94551800,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94551900,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94552000,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94552200,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94552300,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94552400,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94552500,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94552600,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94552700,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94552800,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94552900,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94553000,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94553100,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
