version,nPorts,mem,alloc,outputPort,reserved0,protIds_01,protIds_02,protIds_03,protIds_04,portId_01,txPending_01,txBytes_01,txUsage_01,txPeakUsage_01,rxPending_01,rxBytes_01,rxUsage_01,rxPeakUsage_01,overrunErrs_01,msgs_01_01,msgs_01_02,msgs_01_03,msgs_01_04,reserved1_01,skipped_01,portId_02,txPending_02,txBytes_02,txUsage_02,txPeakUsage_02,rxPending_02,rxBytes_02,rxUsage_02,rxPeakUsage_02,overrunErrs_02,msgs_02_01,msgs_02_02,msgs_02_03,msgs_02_04,reserved1_02,skipped_02,portId_03,txPending_03,txBytes_03,txUsage_03,txPeakUsage_03,rxPending_03,rxBytes_03,rxUsage_03,rxPeakUsage_03,overrunErrs_03,msgs_03_01,msgs_03_02,msgs_03_03,msgs_03_04,reserved1_03,skipped_03,portId_04,txPending_04,txBytes_04,txUsage_04,txPeakUsage_04,rxPending_04,rxBytes_04,rxUsage_04,rxPeakUsage_04,overrunErrs_04,msgs_04_01,msgs_04_02,msgs_04_03,msgs_04_04,reserved1_04,skipped_04
0,4,0,0,0,0,0,1,5,6,256,0,37620,11,12,0,0,0,0,0,0,0,0,0,0,0,512,0,784254,0,0,0,355231,5,5,0,2443,0,0,0,0,124,768,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,257,0,342780,9,10,0,176474,3,4,0,570,0,0,0,0,0
0,4,0,0,0,0,0,1,5,6,256,0,39027,11,12,0,0,0,0,0,0,0,0,0,0,0,512,0,790486,0,0,0,361542,4,5,0,2470,0,0,0,0,124,768,0,7216,15,55,0,0,0,0,0,0,0,0,0,0,0,257,0,349304,9,10,0,182706,3,4,0,589,0,0,0,0,0
0,4,0,0,0,0,0,1,5,6,256,0,40547,12,12,0,0,0,0,0,0,0,0,0,0,0,512,0,796286,0,0,0,368690,4,5,0,2503,0,0,0,0,124,768,0,15240,15,55,0,0,0,0,0,0,0,0,0,0,0,257,0,356332,9,10,0,188506,4,4,0,605,0,0,0,0,0
0,4,0,0,0,0,0,1,5,6,256,0,42067,12,12,0,0,0,0,0,0,0,0,0,0,0,512,0,802462,0,0,0,375305,5,5,0,2530,0,0,0,0,124,768,0,22672,15,55,0,0,0,0,0,0,0,0,0,0,0,257,0,362856,9,10,0,194682,4,4,0,623,0,0,0,0,0
0,4,0,0,0,0,0,1,5,6,256,0,43587,12,12,0,0,0,0,0,0,0,0,0,0,0,512,0,808362,0,0,0,382600,4,5,0,2564,0,0,0,0,124,768,0,30280,15,55,0,0,0,0,0,0,0,0,0,0,0,257,0,369968,9,10,0,200582,4,4,0,640,0,0,0,0,0
0,4,0,0,0,0,0,1,5,6,256,0,45107,12,12,0,0,0,0,0,0,0,0,0,0,0,512,0,814306,0,0,0,388823,5,5,0,2591,0,0,0,0,124,768,0,37740,15,55,0,0,0,0,0,0,0,0,0,0,0,257,0,376492,9,10,0,206526,4,4,0,657,0,0,0,0,0
0,4,0,0,0,0,0,1,5,6,256,0,46637,12,12,0,0,0,0,0,0,0,0,0,0,0,512,0,820106,0,0,0,396080,5,5,0,2625,0,0,0,0,124,768,0,46048,15,55,0,0,0,0,0,0,0,0,0,0,0,257,0,383604,9,10,0,212326,3,4,0,673,0,0,0,0,0
0,4,0,0,0,0,0,1,5,6,256,0,48167,12,12,0,0,0,0,0,0,0,0,0,0,0,512,0,826282,0,0,0,402639,4,5,0,2652,0,0,0,0,124,768,0,53476,15,55,0,0,0,0,0,0,0,0,0,0,0,257,0,390128,9,10,0,218502,4,4,0,691,0,0,0,0,0
0,4,0,0,0,0,0,1,5,6,256,0,49699,12,12,0,0,0,0,0,0,0,0,0,0,0,512,0,832082,0,0,0,410177,4,5,0,2693,0,0,0,0,124,768,0,61960,15,55,0,0,0,0,0,0,0,0,0,0,0,257,0,397828,9,10,0,224302,3,4,0,707,0,0,0,0,0
0,4,0,0,0,0,0,1,5,6,256,0,51229,12,12,0,0,0,0,0,0,0,0,0,0,0,512,0,838258,0,0,0,416796,5,5,0,2720,0,0,0,0,124,768,0,69426,15,55,0,0,0,0,0,0,0,0,0,0,0,257,0,404352,9,10,0,230478,2,4,0,725,0,0,0,0,0
0,4,0,0,0,0,0,1,5,6,256,0,52759,12,12,0,0,0,0,0,0,0,0,0,0,0,512,0,844058,0,0,0,424182,4,5,0,2754,0,0,0,0,124,768,0,77196,15,55,0,0,0,0,0,0,0,0,0,0,0,257,0,411464,9,10,0,236278,4,4,0,741,0,0,0,0,0
0,4,0,0,0,0,0,1,5,6,256,0,54317,12,12,0,0,0,0,0,0,0,0,0,0,0,512,0,850234,0,0,0,430334,4,5,0,2781,0,0,0,0,124,768,0,84818,15,55,0,0,0,0,0,0,0,0,0,0,0,257,0,417988,8,10,0,242454,4,4,0,759,0,0,0,0,0
